state_name;created_at;grade;id;language;national_avg;question;state_avg;state_id;subject_code;total_student;updated_at
Karnataka;;8;3581;sst;39.43486333;Describes major crops, types of farming and agricultural practices in her/his own areaistate;40.57444723;29;SST802;0;
Karnataka;;8;3618;sst;28.45707033;Locates distribution of important minerals e.g. coal and mineral oil on the world map;28.68196749;29;SST805;0;
Karnataka;;8;3655;sst;37.39117524;Justifies judicious use of natural resources;35.73882742;29;SST807;0;
Karnataka;;8;3692;sst;35.60179601;Draws interrelationship between types of farming and development in different regions of the world;35.66130084;29;SST809;0;
Karnataka;;8;3729;sst;28.01137019;Distinguishes the modern period from the medieval and the ancient periods through the use of sources;26.03675067;29;SST810;0;
Karnataka;;8;3766;sst;32.97000623;Explains the origin, nature and spread of the revolt of 1857 and the lessons learned from it.;35.19092673;29;SST815;0;
Karnataka;;8;3803;sst;27.40803408;Analyses the decline of pre-existing urban centers and handicraft industries and the development of new urban centers and industries in India during the colonial period;29.97697834;29;SST816;0;
Karnataka;;8;3840;sst;43.86030071;Analyses the issues related to caste, women, widow remarriage, child marriage, social reforms and the laws and policies of colonial administration towards these issues;46.25791702;29;SST818;0;
Karnataka;;8;3877;sst;29.15540248;Applies the knowledge of the Fundamental Rights to find out about their violation. protection and promotion in a given situation;39.41726899;29;SST823;0;
Karnataka;;8;3914;sst;35.89976149;Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act);36.90930805;29;SST827;0;
Karnataka;;8;3951;sst;36.59235573;Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability;32.69073227;29;SST831;0;
Karnataka;;8;3988;sst;60.53447082;Draws bar diagram to show population of different countries/India/states;64.39975607;29;SST833;0;
Karnataka;;10;4025;eng;43.18472;Reads, comprehends and responds to complex texts independently.;45.923073;29;E1007;0;
Karnataka;;10;4062;mil;41.25734;पाठ्यवस्तु में शामिल रचनाओं के अतिरिक्‍त अन्य कविता, कहानी,एकांकी को पढ़ते-लिखते और मंचन करते हैं।;35.22204;29;MIL1011;0;
Karnataka;;10;4099;math;39.640007;Generalises properties of numbers and relations among them studied earlier to evolve results, such as, Euclid’s division algorithm, Fundamental Theorem of Arithmetic and applies them to solve problems related to real life contexts.;37.74384;29;M1001;0;
Karnataka;;10;4136;math;32.196224;Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.;30.398172;29;M1002;0;
Karnataka;;10;4173;math;30.136347;Finds solutions of pairs of linear equations in two variables using graphical and different algebraic methods.;30.118359;29;M1003;0;
Karnataka;;10;4210;math;36.399822;Demonstrates strategies of finding roots and determining the nature of roots of a quadratic equation.;34.944057;29;M1004;0;
Karnataka;;10;4247;math;36.75047;Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.;39.84505;29;M1005;0;
Karnataka;;10;4284;math;31.94823;Establishes properties for similarity of two triangles logically using different geometric criteria established earlier such as, Basic Proportionality Theorem, etc.;33.990192;29;M1006;0;
Karnataka;;10;4321;math;28.170973;"Derives formulae to establish relations for geometrical shapes in the context of a coordinate plane, such as, finding the distance between two given points, to determine the coordinates of a point between any two given points, to find the area of a triangle
        etc.";28.159508;29;M1007;0;
Karnataka;;10;4358;math;32.813667;Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.;30.93613;29;M1008;0;
Karnataka;;10;4395;math;36.4026;Derives proofs of theorems related to the tangents of circles.;39.118423;29;M1009;0;
Karnataka;;10;4432;math;20.765802;Examines the steps of geometrical constructions and reason out each step;18.384264;29;M1010;0;
Karnataka;;10;4469;math;35.30695;Finds surface areas and volumes of objects in the surroundings by visualising them as a combination of different solids like cylinder and a cone, cylinder and a hemisphere, combination of different cubes, etc.;31.236513;29;M1011;0;
Karnataka;;10;4506;math;27.297476;Calculates mean, median and mode for different sets of data related with real life contexts.;26.934292;29;M1012;0;
Karnataka;;10;4543;sci;37.17107;Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.;35.497566;29;SCI1001;0;
Karnataka;;10;4580;sci;36.145523;Classifies materials, objects, organisms, phenomena, and processes, based on properties and characteristics.;36.090137;29;SCI1002;0;
Karnataka;;10;4617;sci;40.16393;Relates processes and phenomena with causes and effects;42.25034;29;SCI1003;0;
Karnataka;;10;4654;sci;35.628475;Explains processes and phenomena.;35.5887;29;SCI1004;0;
Karnataka;;10;4691;sci;29.918556;Analyses and interprets data, graphs, and figures;32.68627;29;SCI1005;0;
Karnataka;;10;4728;sci;28.238886;Calculates using the data given;29.545908;29;SCI1006;0;
Karnataka;;10;4765;sci;37.598038;Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.;39.852962;29;SCI1007;0;
Karnataka;;10;4802;sci;32.583794;Applies learning to hypothetical situations;32.88908;29;SCI1008;0;
Karnataka;;10;4839;sci;36.140385;Applies scientific concepts in daily life and solving problems;36.34157;29;SCI1009;0;
Karnataka;;10;4876;sci;28.161814;Derives formulae, equations, and laws;23.676168;29;SCI1010;0;
Karnataka;;10;4913;sst;33.983433;Recognises and retrieves facts, figures, and narrate processes.;36.554733;29;SST1001;0;
Karnataka;;10;4950;sst;36.572113;Classifies and compares events, facts, data, and figures.;38.631077;29;SST1002;0;
Karnataka;;10;4987;sst;35.907436;Explains cause and effect relationship between phenomena, events, and their occurrence.;35.397778;29;SST1003;0;
Karnataka;;10;5024;sst;33.303093;Analyses and evaluates information.;30.259508;29;SST1004;0;
Karnataka;;10;5061;sst;41.890568;Interprets.;43.21451;29;SST1005;0;
Karnataka;;10;5098;sst;27.184587;Draws interlinkages within Social Science.;28.191227;29;SST1006;0;
Karnataka;;10;5135;sst;51.316265;Identifies assumptions, biases, prejudices, or stereotypes about various aspects.;55.576416;29;SST1007;0;
Karnataka;;10;5172;sst;45.048756;Demonstrates inquisitiveness, enquiry.;44.436394;29;SST1008;0;
Karnataka;;10;5209;sst;28.27952;Constructs views, arguments, and ideas on the basis of collected or given information.;30.689693;29;SST1009;0;
Karnataka;;10;5246;sst;35.440754;Extrapolates and predicts events and phenomena.;37.749626;29;SST1010;0;
Karnataka;;10;5283;sst;44.899364;Illustrates decision making/problem solving skills.;46.26874;29;SST1011;0;
Karnataka;;10;5320;sst;37.20472;Shows sensitivity and appreciation skills.;40.53056;29;SST1012;0;
Goa;;3;30;language;63.63026186;Reads small texts with comprehension i.e., identifies main ideas, details,sequence and draws conclusions;64.14694619;30;L304;0;
Goa;;3;67;language;58.37958018;Reads printed scripts on the classroom walls: poems, posters, charts etc.;60.18260615;30;L312;0;
Goa;;3;104;math;44.86014936;Reads and writes numbers up to 999 using place value;42.6789299;30;M301;0;
Goa;;3;141;math;69.59105659;Compares numbers up to 999 based on their place values;69.83994599;30;M302;0;
Goa;;3;178;math;53.09433594;Solves simple daily life problems using addition and subtraction of three digit numbers with and without regrouping;48.2578705;30;M303;0;
Goa;;3;215;math;61.36625068;Constructs and uses the multiplication facts (up till 10) in daily life situations;52.99603016;30;M304;0;
Goa;;3;252;math;52.62719893;Analyses and applies an appropriate number operation in the situation/ context;46.26450684;30;M305;0;
Goa;;3;289;math;47.12859715;Explains the meaning of division facts by equal grouping/sharing and finds it by repeated subtraction;39.90890543;30;M306;0;
Goa;;3;326;math;43.42736751;Identifies and makes 2D-shapes by paper folding. paper cutting on the dot grid, using straight lines etc.;38.62275441;30;M309;0;
Goa;;3;363;math;55.87288305;Fills a given region leaving no gaps using a tile of a given shape;58.42394624;30;M311;0;
Goa;;3;400;math;50.42683159;Estimates and measures length and distance using standard units like centimeters or meters & identifies relationships;47.70242355;30;M312;0;
Goa;;3;437;math;71.18972678;Reads the time correctly to the hour using a clock/watch;69.53559905;30;M317;0;
Goa;;3;474;math;56.32346284;Extends patterns in simple shapes and numbers;54.42581605;30;M318;0;
Goa;;3;511;math;52.83858721;Records data using tally marks, represents pictorially and draws;53.18087592;30;M319;0;
Goa;;3;548;evs;61.58180576;Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.;63.30297333;30;EVS302;0;
Goa;;3;585;evs;51.2573532;Identifies relationships with and among family members;51.43495315;30;EVS303;0;
Goa;;3;622;evs;65.20640349;Identifies objects, signs (vessels, stoves, transport, means of communication, transport, signboards etc.), places (types of houses/shelters, bus stand, petrol pump etc.) activities (works people do, cooking processes, etc.) at home/school/ neighborhoods;62.14387883;30;EVS304;0;
Goa;;3;659;evs;52.05501548;Describes need of food for people of different age groups, animals/birds, availability of food and water and use of water at home and surroundings.;53.07648149;30;EVS305;0;
Goa;;3;696;evs;63.03021748;Groups objects, birds, animals, features, activities according to differences/ similarities using different senses. (e.g. appearance/place of living/ food/ movement/ likes-dislikes/ any other features);65.51950342;30;EVS307;0;
Goa;;3;733;evs;65.92871657;Identifies directions, location of objects/places in simple maps using signs/symbols/ verbally;68.16337115;30;EVS309;0;
Goa;;3;770;evs;67.30950727;Guesses properties, estimates quantities of materials/activities in daily life and verifies using symbols/non-standard units;67.66705512;30;EVS310;0;
Goa;;3;807;evs;53.9116383;Records observations, experiences, information on objects/activities/places visited in different ways and predicts patterns etc;55.89832493;30;EVS311;0;
Goa;;3;844;evs;42.74752998;Observes rules in games (local, indoor, outdoor);46.91572185;30;EVS313;0;
Goa;;3;881;evs;62.992927;Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.;65.37268652;30;EVS314;0;
Goa;;5;918;language;55.19833154;Reads text with comprehension, locates details and sequence of events;55.40963597;30;L508;0;
Goa;;5;955;math;44.80937633;Applies operations of numbers in daily life situations;41.52029821;30;M401;0;
Goa;;5;992;math;35.91642014;Explores the area and perimeter of simple geometrical shapes (triangle, rectangle, square) in terms of given shape as a unit;27.66009275;30;M412;0;
Goa;;5;1029;math;47.38427343;Calculates time intervals/duration of familiar daily life events by using forward or backward counting/addition and subtraction;38.98726901;30;M418;0;
Goa;;5;1066;math;41.97566973;Represent the collected information in tables and bar graphs and draws inferences from these;38.75517649;30;M421;0;
Goa;;5;1103;math;55.23289532;Reads and writes numbers bigger than 1000 being used in her/his surroundings;49.84210381;30;M501;0;
Goa;;5;1140;math;45.75788074;Estimates sum, difference, product and quotient of numbers and verifies the same using different strategies like using standard algorithms or breaking a number and then using operation;42.04340057;30;M504;0;
Goa;;5;1177;math;54.99199454;Finds the number corresponding to part of a collection;51.79990999;30;M505;0;
Goa;;5;1214;math;38.21900005;Identifies and forms equivalent fractions of a given fraction;36.61892506;30;M506;0;
Goa;;5;1251;math;42.81734551;Converts fractions into decimals and vice versa;34.03137578;30;M508;0;
Goa;;5;1288;math;47.78604298;Classifies angles into right angle, acute angle, obtuse angle and represents the same by drawing and tracing;51.81154861;30;M509;0;
